Domain name,name,title,description,robots,viewport,canonical,ogLocale,ogSiteName,ogType,ogTitle,ogDescription,ogUrl,ogImage,ogImageAlt,Domain type,Agency,Organization name,City,State,score,count
cms.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,23.0,3
collegedrinkingprevention.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"National Institute on Alcohol Abuse and Alcoholism, NIH",Bethesda,MD,31.0,4
dhhs.gov,Department Of Health And Human Services,1,0,0,1,1,0,1,0,1,0,1,0,0,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,46.0,6
donaciondeorganos.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Health Resources and Services Administration,Rockville,MD,23.0,3
cuidadodesalud.gov,Department Of Health And Human Services,1,1,0,1,1,1,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,38.0,5
eldercare.gov,Department Of Health And Human Services,1,0,0,0,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Administration for Community Living,Washington,DC,8.0,1
familyplanning.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",Washington,DC,31.0,4
drugabuse.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,0,1,1,1,1,1,Federal - Executive,Department of Health and Human Services,"National Institute on Drug Abuse, NIH",Baltimore,MD,77.0,10
findtreatment.gov,Department Of Health And Human Services,1,1,0,1,0,0,1,0,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,62.0,8
fda.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,77.0,10
everytrycounts.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,31.0,4
docline.gov,Department Of Health And Human Services,1,1,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,23.0,3
fitness.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,31.0,4
foodsafety.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,0,0,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,69.0,9
flu.gov,Department Of Health And Human Services,1,1,1,1,1,0,1,1,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,85.0,11
sandia.gov,Department Of Energy,1,0,1,1,1,1,1,1,1,1,1,1,1,Federal - Executive,Department of Energy,Sandia National Laboratories,Albuquerque,NM,92.0,12
genome.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,National Institutes of Health,Bethesda,MD,31.0,4
gmta.gov,Department Of Health And Human Services,1,0,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Office of Grants, Division of Workforce Development",Washington DC,DC,15.0,2
health.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Office of Disease Prevention and Health Promotion, Office of the Secretary",Washington,DC,31.0,4
girlshealth.gov,Department Of Health And Human Services,1,1,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Office of Public Health and Science, Office on Women's Health",Washington,DC,23.0,3
grants.gov,Department Of Health And Human Services,1,0,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Assistant Secretary for Financial Resources, Office of the Secretary",Washington,DC,15.0,2
globalhealth.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,1,1,Federal - Executive,Department of Health and Human Services,"Office of Global Affairs, Office of the Secretary",Rockville,MD,85.0,11
findsupport.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,1,0,1,1,1,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,62.0,8
encuentraapoyo.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,1,0,1,1,0,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,54.0,7
healthdata.gov,Department Of Health And Human Services,1,0,0,1,0,0,1,1,1,0,1,1,0,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,54.0,7
guideline.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,Rockville,MD,31.0,4
guidelines.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Agency for Healthcare Research and Quality,Rockville,MD,31.0,4
healthcare.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,31.0,4
diabetescommittee.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,"National Institutes of Diabetes and Digestive and Kidney Diseases, NIH",Bethesda,MD,77.0,10
healthit.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Office of the National Coordinator, Office of the Secretary",Washington,DC,31.0,4
healthfinder.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Office of Disease Prevention and Health Promotion, Office of the Secretary",Washington,DC,23.0,3
hc.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,31.0,4
medlineplus.gov,Department Of Health And Human Services,1,1,1,1,1,0,0,1,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,77.0,10
hiv.gov,Department Of Health And Human Services,1,1,1,1,1,0,1,1,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,"Office of the Assistant Secretary for Health, Office of the Secretary",Washington,DC,85.0,11
hhs.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,1,1,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,85.0,11
medicare.gov,Department Of Health And Human Services,1,0,0,1,1,0,1,0,1,0,1,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,46.0,6
medicaid.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,23.0,3
insurekidsnow.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,23.0,3
hrsa.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Health Resources and Services Administration,Rockville,MD,23.0,3
ihs.gov,Department Of Health And Human Services,1,1,0,1,0,0,1,1,1,0,1,1,0,Federal - Executive,Department of Health and Human Services,Indian Health Service / Office of IT,Albuquerque,NM,62.0,8
grantsolutions.gov,Department Of Health And Human Services,1,1,1,1,1,1,1,1,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,Administration for Children and Families,Washington,DC,92.0,12
mentalhealth.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,1,0,1,1,0,Federal - Executive,Department of Health and Human Services,SAMHSA Office of Communications,Rockville,MD,54.0,7
hearttruth.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,0,1,0,0,1,0,Federal - Executive,Department of Health and Human Services,"National Heart, Lung & Blood Institute, NIH",Bethesda,MD,54.0,7
mymedicare.gov,Department Of Health And Human Services,1,0,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Baltimore,MD,15.0,2
mesh.gov,Department Of Health And Human Services,1,0,0,0,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,8.0,1
nnlm.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,0,1,1,0,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,69.0,9
nextlegends.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"FDA, Center for Tobacco Products",Silver Spring,MD,23.0,3
recoverymonth.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,1,0,1,1,0,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,54.0,7
opioids.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,1,1,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,85.0,11
samhsa.gov,Department Of Health And Human Services,1,0,0,1,1,0,1,0,0,0,1,1,0,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,46.0,6
pubmed.gov,Department Of Health And Human Services,1,1,1,1,1,0,1,1,1,1,1,1,0,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,85.0,11
healthypeople.gov,Department Of Health And Human Services,1,0,0,1,0,0,0,0,1,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Office of Disease Prevention and Health Promotion, Office of the Secretary",Washington,DC,23.0,3
nlm.gov,Department Of Health And Human Services,1,0,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"National Library of Medicine, NIH",Bethesda,MD,15.0,2
psc.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,1,1,Federal - Executive,Department of Health and Human Services,"Program Support Center, Office of the Secretary",Rockville,MD,85.0,11
reproductivehealthservices.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Department of Health and Human Services,Washington,DC,31.0,4
organdonor.gov,Department Of Health And Human Services,1,0,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Health Resources and Services Administration,Rockville,MD,23.0,3
pandemicflu.gov,Department Of Health And Human Services,1,1,1,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,38.0,5
selectagents.gov,Department Of Health And Human Services,1,1,1,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,38.0,5
thebraininitiative.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,National Institute of Neurological Disorders and Stroke,Bethesda,MD,31.0,4
phe.gov,Department Of Health And Human Services,0,0,0,0,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"Assistant Secretary for Preparedness and Response, Office of the Secretary",Washington,DC,8.0,1
stopalcoholabuse.gov,Department Of Health And Human Services,1,0,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,15.0,2
therealcost.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,31.0,4
surgeongeneral.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,0,0,Federal - Executive,Department of Health and Human Services,"Office of the Surgeon General, Office of the Secretary",Washington,DC,69.0,9
smokefree.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,"National Cancer Institute, NIH",Rockville,MD,31.0,4
tox21.gov,Department Of Health And Human Services,1,1,1,1,1,1,1,1,1,1,1,0,0,Federal - Executive,Department of Health and Human Services,National Center for Advancing Translational Sciences,Rockville,MD,85.0,11
simplereport.gov,Department Of Health And Human Services,1,0,0,1,0,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,Centers for Disease Control and Prevention,Atlanta,GA,15.0,2
stopbullying.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,0,0,Federal - Executive,Department of Health and Human Services,Office of the Secretary,Washington,DC,69.0,9
thisfreelife.gov,Department Of Health And Human Services,1,1,0,1,1,0,0,0,0,0,0,0,0,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,31.0,4
tobacco.gov,Department Of Health And Human Services,1,1,0,1,1,0,1,1,1,1,1,1,1,Federal - Executive,Department of Health and Human Services,U. S. Food and Drug Administration,Silver Spring,MD,85.0,11
